U1_14RowNumber,Date,Dchoke (mm),WHP (atm),DHGP (atm),DHGP (psi),A-annulus Pres (atm),7x10 Annulus Pressure (atm),10x13 Annulus Pressure (atm),13x18 Annulus Pressure (atm),18x24 Annulus Pressure (atm),24x28 Annulus Pressure (atm),SSSV Pressure (atm),DHGT (Celcius),III pille Temperature (Celcius)
13578,02.01.20 10:00,13.1,465,704,10346,5,282,5,18,29,2,884,105,33
13579,02.01.20 12:00,13.1,465,704,10346,5,282,5,18,29,2,884,105,32
13580,02.01.20 14:00,13.1,465,704,10345,5,282,4,18,29,2,884,105,32
13581,02.01.20 16:00,13.1,465,704,10345,5,282,4,18,29,2,884,105,32
13582,02.01.20 18:00,13.1,465,704,10345,5,282,4,18,29,2,881,105,32
13583,02.01.20 20:00,13.1,465,704,10345,5,282,4,18,29,2,881,105,32
13584,02.01.20 22:00,13.1,465,704,10345,5,282,4,18,29,2,881,105,31
13585,02.02.20 00:00,13.1,465,704,10344,5,283,4,18,29,2,881,105,32
13586,02.02.20 02:00,13.1,465,704,10344,5,283,4,18,29,2,881,105,32
13587,02.02.20 04:00,13.1,465,704,10344,5,283,4,18,29,2,881,105,32
13588,02.02.20 06:00,13.1,465,704,10344,5,283,4,18,29,2,881,105,32
13589,02.02.20 08:00,13.1,465,704,10344,5,283,4,18,29,2,881,105,33
13590,02.02.20 10:00,13.1,465,704,10344,5,283,4,18,29,2,881,105,33
13591,02.02.20 12:00,13.1,465,704,10344,5,283,4,18,29,2,881,105,33
13592,02.02.20 14:00,13.1,465,704,10343,5,283,5,18,29,2,881,105,33
13593,02.02.20 16:00,13.1,465,704,10343,5,284,6,18,28,2,881,105,33
13594,02.02.20 18:00,13.1,465,704,10343,5,284,6,18,28,2,881,105,33
13595,02.02.20 20:00,13.1,465,704,10343,5,284,6,18,28,2,881,105,33
13596,02.02.20 22:00,13.1,465,704,10342,5,284,6,18,29,2,881,105,33
13597,02.03.20 00:00,13.1,465,704,10342,5,284,6,18,29,2,881,105,33
13598,02.03.20 02:00,13.1,465,704,10342,5,284,6,18,29,2,881,105,33
13599,02.03.20 04:00,13.1,465,704,10342,5,284,6,18,29,2,881,105,33
13600,02.03.20 06:00,13.1,465,704,10342,5,284,6,18,29,2,881,105,33
13601,02.03.20 08:00,13.1,465,704,10342,5,284,6,18,29,2,881,105,33
13602,02.03.20 10:00,13.1,465,704,10341,5,284,6,18,29,2,881,105,33
13603,02.03.20 12:00,13.1,465,704,10341,5,284,6,18,29,2,881,105,33
13604,02.03.20 14:00,13.1,465,704,10341,5,284,6,18,29,2,881,105,33
13605,02.03.20 16:00,13.1,465,704,10341,5,284,6,18,29,2,884,105,33
13606,02.03.20 18:00,13.1,465,704,10341,5,284,6,18,29,2,884,105,34
13607,02.03.20 20:00,13.1,465,704,10341,5,284,6,18,28,2,884,105,33
13608,02.03.20 22:00,13.1,465,704,10341,5,285,7,18,28,2,884,105,34
13609,02.04.20 00:00,13.1,465,704,10340,5,285,7,17,28,2,884,105,34
13610,02.04.20 02:00,13.1,465,704,10340,5,285,7,17,28,2,884,105,34
13611,02.04.20 04:00,13.1,465,704,10340,5,285,6,17,28,2,884,105,33
13612,02.04.20 06:00,13.1,465,704,10340,5,285,6,17,28,2,884,105,33
13613,02.04.20 08:00,13.1,465,704,10340,5,285,6,17,28,2,884,105,33
13614,02.04.20 10:00,13.1,465,704,10339,5,285,6,17,28,2,884,105,33
13615,02.04.20 12:00,13.1,465,704,10339,5,285,6,17,28,2,884,105,33
13616,02.04.20 14:00,13.1,465,704,10339,5,285,6,17,28,2,884,105,33
13617,02.04.20 16:00,13.1,465,704,10339,5,285,6,17,28,2,884,105,34
13618,02.04.20 18:00,13.1,465,704,10339,5,286,6,17,28,2,884,105,33
13619,02.04.20 20:00,13.1,465,704,10339,5,286,6,17,28,2,884,105,33
13620,02.04.20 22:00,13.1,465,703,10338,5,286,6,17,28,2,884,105,33
13621,02.05.20 00:00,13.1,465,703,10338,5,286,5,17,28,2,884,105,33
13622,02.05.20 02:00,13.1,465,703,10338,5,286,5,17,28,2,884,105,33
13623,02.05.20 04:00,13.1,465,703,10338,5,286,5,17,28,2,884,105,33
13624,02.05.20 06:00,13.1,465,703,10338,5,286,5,17,28,2,884,105,33
13625,02.05.20 08:00,13.1,465,703,10338,5,286,5,17,28,2,884,105,34
13626,02.05.20 10:00,13.1,465,703,10338,5,287,6,17,28,2,884,105,34
13627,02.05.20 12:00,13.1,465,703,10338,5,287,6,17,28,2,884,105,34
13628,02.05.20 14:00,13.1,465,703,10337,5,287,6,17,28,2,884,105,34
13629,02.05.20 16:00,13.1,465,703,10337,5,287,6,17,28,2,884,105,34
13630,02.05.20 18:00,13.1,465,703,10337,5,287,6,17,29,3,884,105,33
13631,02.05.20 20:00,13.1,465,703,10337,5,287,6,17,29,3,884,105,33
13632,02.05.20 22:00,13.1,465,703,10336,5,287,6,17,29,3,884,105,33
13633,02.06.20 00:00,13.1,465,703,10336,5,287,6,17,29,3,884,105,33
13634,02.06.20 02:00,13.1,465,703,10336,5,287,6,17,29,3,884,105,33
13635,02.06.20 04:00,13.1,465,703,10336,5,287,6,17,28,3,884,105,33
13636,02.06.20 06:00,13.1,465,703,10336,5,287,6,17,29,3,884,105,33
13637,02.06.20 08:00,13.1,465,703,10335,5,287,6,17,29,3,884,105,33
13638,02.06.20 10:00,13.1,465,703,10335,5,287,6,17,29,3,884,105,33
13639,02.06.20 12:00,13.1,465,703,10335,5,287,6,17,29,3,884,105,34
13640,02.06.20 14:00,13.1,465,703,10335,5,288,6,17,29,3,884,105,34
13641,02.06.20 16:00,13.1,465,703,10335,5,288,6,17,29,3,888,105,34
13642,02.06.20 18:00,13.1,465,703,10334,5,288,7,17,29,3,888,105,34
13643,02.06.20 20:00,13.1,465,703,10334,5,288,7,17,29,3,888,105,34
13644,02.06.20 22:00,13.1,465,703,10334,5,288,7,17,29,3,891,105,34
13645,02.07.20 00:00,13.1,465,703,10334,5,288,7,17,29,3,891,105,34
13646,02.07.20 02:00,13.1,465,703,10333,5,288,7,17,29,3,891,105,34
13647,02.07.20 04:00,13.1,465,703,10333,5,288,8,17,29,3,891,105,34
13648,02.07.20 06:00,13.1,465,703,10333,5,288,8,17,29,3,888,105,34
13649,02.07.20 08:00,13.1,465,703,10333,5,289,8,17,29,3,888,105,34
13650,02.07.20 10:00,13.1,465,703,10333,5,289,8,17,29,3,888,105,34
13651,02.07.20 12:00,13.1,464,703,10332,5,289,8,17,29,3,888,105,34
13652,02.07.20 14:00,13.1,464,703,10332,5,289,8,17,29,3,888,105,34
13653,02.07.20 16:00,13.1,464,703,10332,5,289,8,17,29,3,888,105,35
13654,02.07.20 18:00,13.1,464,703,10332,5,289,8,17,29,3,891,105,35
13655,02.07.20 20:00,13.1,464,703,10332,5,289,9,17,29,3,891,105,35
13656,02.07.20 22:00,13.1,464,703,10332,5,289,9,17,29,3,891,105,35
13657,02.08.20 00:00,13.1,464,703,10331,5,289,8,17,29,3,884,105,34
13658,02.08.20 02:00,13.1,464,703,10331,5,288,7,17,29,3,884,105,34
13659,02.08.20 04:00,13.1,464,703,10331,5,288,7,17,29,3,884,105,34
13660,02.08.20 06:00,13.1,464,703,10330,5,288,7,17,29,3,884,105,34
13661,02.08.20 08:00,13.1,464,703,10330,5,288,7,17,29,3,884,105,34
13662,02.08.20 10:00,13.1,464,703,10330,5,288,6,17,29,3,884,105,35
13663,02.08.20 12:00,13.1,464,703,10330,5,288,6,17,29,3,884,105,35
13664,02.08.20 14:00,13.1,464,703,10330,5,288,6,17,29,3,884,105,35
13665,02.08.20 16:00,13.1,464,703,10329,5,288,6,17,29,3,884,105,34
13666,02.08.20 18:00,13.1,464,703,10329,5,288,6,17,29,3,884,105,34
13667,02.08.20 20:00,13.1,464,703,10329,5,288,5,17,29,3,884,105,33
13668,02.08.20 22:00,13.1,464,703,10328,5,288,5,17,29,3,884,105,32
13669,02.09.20 00:00,13.1,464,703,10328,5,288,4,17,29,3,881,105,32
13670,02.09.20 02:00,13.1,464,703,10328,5,288,4,17,29,3,881,105,33
13671,02.09.20 04:00,13.1,464,703,10327,5,288,4,17,29,3,881,105,32
13672,02.09.20 06:00,13.1,464,703,10327,5,288,3,17,29,3,878,105,32
13673,02.09.20 08:00,13.1,464,703,10327,5,288,3,17,29,3,878,105,32
13674,02.09.20 10:00,13.1,464,703,10327,5,288,2,15,27,3,874,105,31
13675,02.09.20 12:00,13.1,464,703,10327,5,288,2,15,27,3,874,105,31
13676,02.09.20 14:00,13.1,464,703,10326,5,288,2,15,27,3,874,105,31
13677,02.09.20 16:00,13.1,464,703,10326,5,288,2,15,27,3,874,105,31
13678,02.09.20 18:00,13.1,464,703,10326,5,288,2,15,27,3,874,105,31
13679,02.09.20 20:00,13.1,464,703,10326,5,288,2,15,26,3,874,105,31
13680,02.09.20 22:00,13.1,464,703,10326,5,288,2,15,26,3,874,105,31
13681,02.10.20 00:00,13.1,464,703,10325,5,288,2,15,26,3,874,105,31
13682,02.10.20 02:00,13.1,464,703,10325,5,288,2,15,26,3,874,105,32
13683,02.10.20 04:00,13.1,464,703,10325,5,289,2,15,26,3,874,105,32
13684,02.10.20 06:00,13.1,464,703,10325,5,289,2,15,26,3,874,105,31
13685,02.10.20 08:00,13.1,464,703,10325,5,289,2,15,26,3,874,105,31
13686,02.10.20 10:00,13.1,464,703,10324,5,289,2,15,26,3,874,105,31
13687,02.10.20 12:00,13.1,464,703,10324,5,289,2,15,26,3,874,105,31
13688,02.10.20 14:00,13.1,464,703,10324,5,289,2,15,26,3,874,105,31
13689,02.10.20 16:00,13.1,464,703,10324,5,289,2,15,26,3,874,105,31
13690,02.10.20 18:00,13.1,464,703,10324,5,289,3,15,26,3,874,105,31
13691,02.10.20 20:00,13.1,464,702,10323,5,289,2,15,26,3,874,105,31
13692,02.10.20 22:00,13.1,464,702,10323,5,289,2,15,26,3,874,105,31
13693,02.11.20 00:00,13.1,464,702,10323,5,290,3,15,26,3,874,105,31
13694,02.11.20 02:00,13.1,464,702,10323,5,290,3,15,26,3,874,105,31
13695,02.11.20 04:00,13.1,464,702,10323,5,290,3,15,26,3,874,105,31
13696,02.11.20 06:00,13.1,464,702,10322,5,290,3,15,26,3,871,105,31
13697,02.11.20 08:00,13.1,464,702,10322,5,290,3,16,27,3,874,105,31
13698,02.11.20 10:00,13.1,464,702,10322,5,290,3,16,27,3,874,105,31
13699,02.11.20 12:00,13.1,464,702,10322,5,290,4,16,27,3,878,105,32
13700,02.11.20 14:00,13.1,464,702,10322,5,290,4,16,27,3,878,105,33
13701,02.11.20 16:00,13.1,464,702,10322,5,291,5,16,27,3,878,105,34
13702,02.11.20 18:00,13.1,464,702,10322,5,291,5,16,27,3,874,105,34
13703,02.11.20 20:00,13.1,464,702,10322,5,291,6,16,27,3,874,105,33
13704,02.11.20 22:00,13.1,464,702,10321,5,291,6,16,27,3,878,105,32
13705,02.12.20 00:00,13.1,463,702,10321,5,291,6,16,27,3,878,105,32
13706,02.12.20 02:00,13.1,463,702,10321,5,291,6,16,27,3,878,105,32
13707,02.12.20 04:00,13.1,463,702,10320,5,291,6,16,27,3,881,105,32
13708,02.12.20 06:00,13.1,463,702,10320,5,291,6,16,27,3,881,105,32
13709,02.12.20 08:00,13.1,463,702,10320,5,291,6,16,27,3,881,105,32
13710,02.12.20 10:00,13.1,463,702,10320,5,291,5,16,27,3,881,105,32
13711,02.12.20 12:00,13.1,463,702,10319,5,291,5,16,27,3,878,105,32
13712,02.12.20 14:00,13.1,463,702,10319,5,291,5,16,27,3,878,105,32
13713,02.12.20 16:00,13.1,463,702,10319,5,291,5,16,27,3,878,105,32
13714,02.12.20 18:00,13.1,463,702,10319,5,291,6,16,27,3,884,105,33
13715,02.12.20 20:00,13.1,463,702,10319,5,291,6,16,27,3,884,105,33
13716,02.12.20 22:00,13.1,463,702,10318,5,292,6,16,26,3,884,105,33
13717,2.13.20 12:00 AM,13.1,463,702,10318,5,292,6,16,27,3,884,105,33
13718,2.13.20 2:00 AM,13.1,463,702,10318,5,292,6,16,27,3,884,105,33
13719,2.13.20 4:00 AM,13.1,463,702,10318,5,292,6,16,27,3,884,105,34
13720,2.13.20 6:00 AM,13.1,463,702,10318,5,292,7,17,28,3,884,105,35
13721,2.13.20 8:00 AM,13.1,463,702,10318,5,292,7,17,28,3,884,105,35
13722,2.13.20 10:00 AM,13.1,463,702,10318,5,292,7,17,28,3,884,105,34
13723,2.13.20 12:00 PM,13.1,463,702,10317,5,293,8,17,28,3,884,105,33
13724,2.13.20 2:00 PM,13.1,463,702,10317,5,292,8,17,28,3,884,105,33
13725,2.13.20 4:00 PM,13.1,463,702,10317,5,292,8,17,28,3,884,105,34
13726,2.13.20 6:00 PM,13.1,463,702,10317,5,292,8,17,28,3,884,105,33
13727,2.13.20 8:00 PM,13.1,463,702,10317,5,292,8,17,28,3,884,105,33
13728,2.13.20 10:00 PM,13.1,463,702,10316,5,292,8,17,28,3,884,105,33
13729,2.14.20 12:00 AM,13.1,463,702,10316,5,292,8,17,28,3,884,105,33
13730,2.14.20 2:00 AM,13.1,463,702,10316,5,293,8,17,28,3,884,105,33
13731,2.14.20 4:00 AM,13.1,463,702,10316,5,293,8,17,28,3,884,105,33
13732,2.14.20 6:00 AM,13.1,463,702,10316,5,293,8,17,28,3,884,105,33
13733,2.14.20 8:00 AM,13.1,463,702,10315,5,292,8,17,28,3,884,105,33
13734,2.14.20 10:00 AM,13.1,463,702,10315,5,292,8,17,28,3,884,105,33
13735,2.14.20 12:00 PM,13.1,463,702,10315,5,292,8,17,28,3,884,105,32
13736,2.14.20 2:00 PM,13.1,463,702,10315,5,292,8,17,28,3,884,105,32
13737,2.14.20 4:00 PM,13.1,463,702,10314,5,292,6,17,28,3,884,105,33
13738,2.14.20 6:00 PM,13.1,463,702,10314,5,292,6,17,28,3,884,105,33
13739,2.14.20 8:00 PM,13.1,463,702,10314,5,293,6,17,28,3,884,105,33
13740,2.14.20 10:00 PM,13.1,463,702,10314,5,293,6,17,28,3,884,105,33
13741,2.15.20 12:00 AM,13.1,463,702,10314,5,293,6,17,28,3,884,105,33
13742,2.15.20 2:00 AM,13.1,463,702,10314,5,293,7,17,28,3,884,105,33
13743,2.15.20 4:00 AM,13.1,463,702,10314,5,293,7,17,28,3,884,105,33
13744,2.15.20 6:00 AM,13.1,463,702,10314,5,294,7,17,28,3,884,105,34
13745,2.15.20 8:00 AM,13.1,463,702,10313,5,294,7,17,28,3,884,105,35
13746,2.15.20 10:00 AM,13.1,463,702,10313,5,294,7,17,28,3,884,105,35
13747,2.15.20 12:00 PM,13.1,463,702,10313,5,294,7,17,28,3,884,105,35
13748,2.15.20 2:00 PM,13.1,463,702,10313,5,294,7,17,28,3,884,105,35
13749,2.15.20 4:00 PM,13.1,463,702,10313,5,294,7,17,28,3,884,105,35
13750,2.15.20 6:00 PM,13.1,463,702,10313,5,294,7,17,28,3,884,105,35
13751,2.15.20 8:00 PM,13.1,463,702,10312,5,294,7,17,28,3,884,105,35
13752,2.15.20 10:00 PM,13.1,463,702,10312,5,294,7,17,28,3,884,105,35
13753,2.16.20 12:00 AM,13.1,463,702,10312,5,294,7,17,28,3,884,105,35
13754,2.16.20 2:00 AM,13.1,463,702,10312,5,294,7,17,28,3,884,105,35
13755,2.16.20 4:00 AM,13.1,463,702,10312,5,294,7,17,28,3,884,105,35
13756,2.16.20 6:00 AM,13.1,463,702,10311,5,294,7,17,28,3,884,105,35
13757,2.16.20 8:00 AM,13.1,463,702,10311,5,294,7,17,28,3,884,105,35
13758,2.16.20 10:00 AM,13.1,463,702,10311,5,294,7,17,28,3,884,105,35
13759,2.16.20 12:00 PM,13.1,463,702,10311,5,294,7,17,28,3,884,105,35
13760,2.16.20 2:00 PM,13.1,463,702,10311,5,294,7,17,28,3,884,105,35
13761,2.16.20 4:00 PM,13.1,463,702,10310,5,294,7,17,28,3,884,105,35
13762,2.16.20 6:00 PM,13.1,463,702,10310,5,294,7,17,28,3,884,105,35
13763,2.16.20 8:00 PM,13.1,463,702,10310,5,294,7,17,28,3,884,105,35
13764,2.16.20 10:00 PM,13.1,463,702,10310,5,294,7,17,28,3,884,105,34
13765,2.17.20 12:00 AM,13.1,463,701,10309,5,294,7,17,28,3,884,105,34
13766,2.17.20 2:00 AM,13.1,463,701,10309,5,294,7,17,28,3,884,105,34
13767,2.17.20 4:00 AM,13.1,463,701,10309,5,294,7,17,28,3,884,105,33
13768,2.17.20 6:00 AM,13.1,463,701,10309,5,294,7,17,28,3,884,105,33
13769,2.17.20 8:00 AM,13.1,463,701,10308,5,295,7,17,28,3,884,105,34
13770,2.17.20 10:00 AM,13.1,463,701,10308,5,295,7,17,28,3,884,105,34
13771,2.17.20 12:00 PM,13.1,463,701,10308,5,295,7,17,28,3,884,105,34
13772,2.17.20 2:00 PM,13.1,463,701,10308,5,295,7,17,28,3,884,105,34
13773,2.17.20 4:00 PM,13.1,463,701,10308,5,295,7,17,28,3,884,105,34
13774,2.17.20 6:00 PM,13.1,463,701,10307,5,295,7,17,28,3,884,105,34
13775,2.17.20 8:00 PM,13.1,463,701,10307,5,295,7,17,28,3,884,105,34
13776,2.17.20 10:00 PM,13.1,463,701,10307,5,295,7,17,28,3,884,105,34
13777,2.18.20 12:00 AM,13.1,463,701,10307,5,295,7,17,28,3,884,105,34
13778,2.18.20 2:00 AM,13.1,463,701,10307,5,295,8,17,28,3,884,105,34
13779,2.18.20 4:00 AM,13.1,463,701,10306,5,295,8,17,28,3,884,105,34
13780,2.18.20 6:00 AM,13.1,463,701,10306,5,296,8,17,28,3,884,105,34
13781,2.18.20 8:00 AM,13.1,463,701,10306,5,296,8,17,28,3,884,105,34
13782,2.18.20 10:00 AM,13.1,463,701,10306,5,296,8,17,28,3,884,105,35
13783,2.18.20 12:00 PM,13.1,462,701,10306,5,296,8,17,28,3,884,105,35
13784,2.18.20 2:00 PM,13.1,462,701,10306,5,296,8,17,28,3,884,105,35
13785,2.18.20 4:00 PM,13.1,462,701,10306,5,296,8,17,28,3,884,105,34
13786,2.18.20 6:00 PM,13.1,462,701,10305,5,296,8,17,28,3,884,105,35
13787,2.18.20 8:00 PM,13.1,462,701,10305,5,296,9,17,28,3,884,105,35
13788,2.18.20 10:00 PM,13.1,462,701,10305,5,296,8,17,28,3,884,105,35
13789,2.19.20 12:00 AM,13.1,462,701,10304,5,296,8,17,28,3,884,105,35
13790,2.19.20 2:00 AM,13.1,462,701,10304,5,296,8,17,28,3,884,105,35
13791,2.19.20 4:00 AM,13.1,462,701,10304,5,296,8,17,28,3,884,105,35
13792,2.19.20 6:00 AM,13.1,462,701,10304,5,296,8,17,28,3,884,105,35
13793,2.19.20 8:00 AM,13.1,462,701,10304,5,296,8,17,28,3,884,105,34
13794,2.19.20 10:00 AM,13.1,462,701,10303,5,296,8,17,28,3,884,105,34
13795,2.19.20 12:00 PM,13.1,462,701,10303,5,296,8,17,28,3,884,105,34
13796,2.19.20 2:00 PM,13.1,462,701,10303,5,296,8,17,28,3,884,105,34
13797,2.19.20 4:00 PM,13.1,462,701,10303,5,296,8,17,28,3,884,105,34
13798,2.19.20 6:00 PM,13.1,462,701,10303,5,296,8,17,28,3,884,105,34
13799,2.19.20 8:00 PM,13.1,462,701,10302,5,296,8,17,28,3,884,105,34
13800,2.19.20 10:00 PM,13.1,462,701,10302,5,296,8,17,28,3,884,105,34
13801,2.20.20 12:00 AM,13.1,462,701,10302,5,296,9,17,28,3,884,105,34
13802,2.20.20 2:00 AM,13.1,462,701,10302,5,296,9,17,28,3,884,105,34
13803,2.20.20 4:00 AM,13.1,462,701,10302,5,296,9,17,28,3,884,105,34
13804,2.20.20 6:00 AM,13.1,462,701,10302,5,296,9,17,28,3,884,105,34
13805,2.20.20 8:00 AM,13.1,462,701,10301,5,296,9,17,28,3,884,105,35
13806,2.20.20 10:00 AM,13.1,462,701,10301,5,296,9,17,28,3,884,105,35
13807,2.20.20 12:00 PM,13.1,462,701,10301,5,296,9,17,28,3,884,105,35
13808,2.20.20 2:00 PM,13.1,462,701,10301,5,296,9,17,28,3,884,105,35
13809,2.20.20 4:00 PM,13.1,462,701,10301,5,296,9,17,28,3,884,105,33
13810,2.20.20 6:00 PM,13.1,462,701,10300,5,296,9,17,28,3,884,105,32
13811,2.20.20 8:00 PM,13.1,462,701,10300,5,296,9,17,28,3,884,105,32
13812,2.20.20 10:00 PM,13.1,462,701,10300,5,296,9,17,28,3,884,105,32
13813,2.21.20 12:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,33
13814,2.21.20 2:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,33
13815,2.21.20 4:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,34
13816,2.21.20 6:00 AM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13817,2.21.20 8:00 AM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13818,2.21.20 10:00 AM,13.1,462,701,10299,5,296,10,17,28,3,884,105,34
13819,2.21.20 12:00 PM,13.1,462,701,10299,5,296,10,17,28,3,884,105,34
13820,2.21.20 2:00 PM,13.1,462,701,10299,5,296,10,17,28,3,884,105,34
13821,2.21.20 4:00 PM,13.1,462,701,10299,5,297,10,17,28,3,884,105,34
13822,2.21.20 6:00 PM,13.1,462,701,10299,5,297,10,17,28,3,884,105,34
13823,2.21.20 8:00 PM,13.1,462,701,10298,6,297,10,17,28,3,884,105,34
13824,2.21.20 10:00 PM,13.1,462,701,10300,6,297,10,17,28,3,884,105,34
13825,2.22.20 12:00 AM,13.1,462,701,10301,5,296,9,17,28,3,884,105,34
13826,2.22.20 2:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,34
13827,2.22.20 4:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,34
13828,2.22.20 6:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,34
13829,2.22.20 8:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,34
13830,2.22.20 10:00 AM,13.1,462,701,10300,5,296,9,17,28,3,884,105,34
13831,2.22.20 12:00 PM,13.1,462,701,10300,5,296,9,17,28,3,884,105,35
13832,2.22.20 2:00 PM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13833,2.22.20 4:00 PM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13834,2.22.20 6:00 PM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13835,2.22.20 8:00 PM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13836,2.22.20 10:00 PM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13837,2.23.20 12:00 AM,13.1,462,701,10299,5,296,9,17,28,3,884,105,34
13838,2.23.20 2:00 AM,13.1,462,701,10299,5,296,8,17,28,3,884,105,34
13839,2.23.20 4:00 AM,13.1,462,701,10298,5,296,8,17,28,3,884,105,34
13840,2.23.20 6:00 AM,13.1,462,701,10298,5,296,8,17,28,3,884,105,34
13841,2.23.20 8:00 AM,13.1,462,701,10298,5,296,8,17,28,3,884,105,34
13842,2.23.20 10:00 AM,13.1,462,701,10298,5,296,8,17,28,3,884,105,34
13843,2.23.20 12:00 PM,13.1,462,701,10298,5,296,8,17,28,3,884,105,34
13844,2.23.20 2:00 PM,13.1,462,701,10298,5,296,8,17,28,3,884,105,34
13845,2.23.20 4:00 PM,13.1,462,701,10297,5,296,8,17,28,3,884,105,34
13846,2.23.20 6:00 PM,13.1,462,701,10297,5,296,8,17,28,3,884,105,34
13847,2.23.20 8:00 PM,13.1,462,701,10297,6,296,8,17,28,3,884,105,34
13848,2.23.20 10:00 PM,13.1,462,701,10297,6,296,8,17,28,3,884,105,34
13849,2.24.20 12:00 AM,13.1,462,701,10297,6,296,8,17,28,3,888,105,34
13850,2.24.20 2:00 AM,13.1,462,701,10297,6,296,8,17,28,3,888,105,34
13851,2.24.20 4:00 AM,13.1,462,701,10296,6,296,8,17,28,3,888,105,34
13852,2.24.20 6:00 AM,13.1,462,701,10296,6,296,7,17,28,3,888,105,34
13853,2.24.20 8:00 AM,13.1,462,701,10296,6,296,7,17,28,3,888,105,34
13854,2.24.20 10:00 AM,13.1,462,701,10296,6,296,7,17,28,3,888,105,35
13855,2.24.20 12:00 PM,13.1,462,701,10296,6,296,7,17,28,3,888,105,35
13856,2.24.20 2:00 PM,13.1,462,701,10295,6,296,8,17,28,3,888,105,34
13857,2.24.20 4:00 PM,13.1,462,701,10295,6,296,8,17,28,3,888,105,33
13858,2.24.20 6:00 PM,13.1,462,701,10295,6,297,8,17,28,3,888,105,33
13859,2.24.20 8:00 PM,13.1,462,701,10295,6,297,8,17,28,3,888,105,33
13860,2.24.20 10:00 PM,13.1,462,701,10295,6,297,8,17,28,3,884,105,33
13861,2.25.20 12:00 AM,13.1,462,700,10294,6,297,8,17,28,3,884,105,33
13862,2.25.20 2:00 AM,13.1,462,700,10294,6,297,8,17,28,3,884,105,33
13863,2.25.20 4:00 AM,13.1,462,700,10294,6,297,8,17,28,3,884,105,33
13864,2.25.20 6:00 AM,13.1,462,700,10294,6,297,7,17,28,3,884,105,33
13865,2.25.20 8:00 AM,13.1,462,700,10293,6,297,7,17,28,3,884,105,33
13866,2.25.20 10:00 AM,13.1,462,700,10293,6,297,7,17,28,3,884,105,33
13867,2.25.20 12:00 PM,13.1,462,700,10293,6,297,7,17,28,3,884,105,34
13868,2.25.20 2:00 PM,13.1,462,700,10293,6,297,7,17,28,3,884,105,33
13869,2.25.20 4:00 PM,13.1,462,700,10292,6,297,7,17,28,3,884,105,33
13870,2.25.20 6:00 PM,13.1,462,700,10292,6,297,7,17,28,3,884,105,33
13871,2.25.20 8:00 PM,13.1,462,700,10292,6,297,7,17,28,3,884,105,33
13872,2.25.20 10:00 PM,13.1,462,700,10292,6,297,6,17,28,3,884,105,33
13873,2.26.20 12:00 AM,13.1,462,700,10292,6,297,6,17,28,3,884,105,33
13874,2.26.20 2:00 AM,13.1,462,700,10292,6,297,6,17,28,3,884,105,33
13875,2.26.20 4:00 AM,13.1,462,700,10291,6,297,6,17,28,3,884,105,34
13876,2.26.20 6:00 AM,13.1,462,700,10291,6,297,7,17,28,3,884,105,35
13877,2.26.20 8:00 AM,13.1,462,700,10291,6,298,7,17,28,3,884,105,35
13878,2.26.20 10:00 AM,13.1,462,700,10291,6,298,7,17,28,3,884,105,34
13879,2.26.20 12:00 PM,13.1,462,700,10291,6,298,7,17,28,3,884,105,34
13880,2.26.20 2:00 PM,13.1,462,700,10291,6,298,7,17,28,3,884,105,35
13881,2.26.20 4:00 PM,13.1,462,700,10290,6,298,9,17,28,3,884,105,35
13882,2.26.20 6:00 PM,13.1,462,700,10290,6,298,9,16,28,3,884,105,34
13883,2.26.20 8:00 PM,13.1,461,700,10290,6,298,9,16,28,3,884,105,33
13884,2.26.20 10:00 PM,13.1,461,700,10289,6,298,9,16,28,3,884,105,33
13885,2.27.20 12:00 AM,13.1,461,700,10289,6,298,9,17,29,3,884,105,33
13886,2.27.20 2:00 AM,13.1,461,700,10289,6,298,9,17,29,3,884,105,33
13887,2.27.20 4:00 AM,13.1,461,700,10289,6,298,9,17,29,3,884,105,33
13888,2.27.20 6:00 AM,13.1,461,700,10289,6,298,9,17,29,3,884,105,33
13889,2.27.20 8:00 AM,13.1,461,700,10288,6,298,9,17,29,3,884,105,33
13890,2.27.20 10:00 AM,13.1,461,700,10288,6,298,9,17,29,3,884,105,33
13891,2.27.20 12:00 PM,13.1,461,700,10288,6,298,9,17,29,3,884,105,33
13892,2.27.20 2:00 PM,13.1,461,700,10288,6,298,8,17,29,3,884,105,33
13893,2.27.20 4:00 PM,13.1,461,700,10288,6,298,8,17,29,3,884,105,34
