Date,Well_Head_Pressure_(atm),Downhole_Gauge_Pressure_(atm),Downhole_Gauge_Pressure_(psi),BHFP_at_Top_Perf_(atm),WellBore_Dynamic_Fluid Density _(kg/m3),Daily_Gas_Production_(1000 m³/day),Daily_Condensate_Production_(ton/day),Daily_Water_Production_(ton/day),Daily_Liquid_Production_(ton/day),Total_Produced_Gas_(1000 m³),Total_Produced_Condensate_(ton),Total_Produced_Water_(ton),Total_Produced_Liquid_(ton)
3.29.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,503375,78688,4971,83659
3.30.16 0:00,556,#N/A,#N/A,#N/A,#N/A,580,97,6,103,503955,78785,4977,83762
3.31.16 0:00,555,#N/A,#N/A,#N/A,#N/A,580,97,6,103,504535,78882,4983,83865
4.1.16 0:00,554,#N/A,#N/A,#N/A,#N/A,580,97,6,102,505115,78979,4989,83967
4.2.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,102,505695,79076,4994,84070
4.3.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,102,506275,79172,5000,84172
4.4.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,506855,79269,5006,84275
4.5.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,507435,79366,5011,84377
4.6.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,508015,79463,5017,84480
4.7.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,508595,79560,5022,84582
4.8.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,509175,79657,5028,84685
4.9.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,509755,79754,5034,84787
4.10.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,510335,79850,5039,84890
4.11.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,510915,79947,5045,84992
4.12.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,511495,80044,5051,85095
4.13.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,512075,80141,5056,85197
4.14.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,512655,80238,5062,85300
4.15.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,513235,80335,5067,85402
4.16.16 0:00,550,#N/A,#N/A,#N/A,#N/A,580,97,6,102,513815,80432,5073,85505
4.17.16 0:00,550,#N/A,#N/A,#N/A,#N/A,580,97,6,102,514395,80528,5079,85607
4.18.16 0:00,550,#N/A,#N/A,#N/A,#N/A,580,97,6,102,514975,80625,5084,85710
4.19.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,515555,80722,5090,85812
4.20.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,516135,80819,5096,85915
4.21.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,516715,80916,5101,86017
4.22.16 0:00,553,#N/A,#N/A,#N/A,#N/A,580,97,6,102,517295,81013,5107,86119
4.23.16 0:00,552,#N/A,#N/A,#N/A,#N/A,580,97,6,102,517875,81110,5112,86222
4.24.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,518455,81206,5118,86324
4.25.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,519035,81303,5124,86427
4.26.16 0:00,550,#N/A,#N/A,#N/A,#N/A,580,97,6,102,519615,81400,5129,86529
4.27.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,520195,81497,5135,86632
4.28.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,520775,81594,5140,86734
4.29.16 0:00,550,#N/A,#N/A,#N/A,#N/A,580,97,6,102,521355,81691,5146,86837
4.30.16 0:00,551,#N/A,#N/A,#N/A,#N/A,580,97,6,102,521935,81788,5152,86939
5.1.16 0:00,550,#N/A,#N/A,#N/A,#N/A,586,98,6,104,522521,81886,5157,87043
5.2.16 0:00,550,#N/A,#N/A,#N/A,#N/A,586,98,6,104,523107,81983,5163,87146
5.3.16 0:00,551,#N/A,#N/A,#N/A,#N/A,586,98,6,104,523693,82081,5169,87250
5.4.16 0:00,552,#N/A,#N/A,#N/A,#N/A,586,98,6,104,524279,82179,5174,87354
5.5.16 0:00,552,#N/A,#N/A,#N/A,#N/A,586,98,6,104,524865,82277,5180,87457
5.6.16 0:00,552,#N/A,#N/A,#N/A,#N/A,586,98,6,104,525451,82375,5185,87561
5.7.16 0:00,554,#N/A,#N/A,#N/A,#N/A,586,98,6,104,526038,82473,5191,87664
5.8.16 0:00,557,#N/A,#N/A,#N/A,#N/A,586,98,6,104,526624,82571,5197,87768
5.9.16 0:00,556,#N/A,#N/A,#N/A,#N/A,586,98,6,104,527210,82669,5202,87871
5.10.16 0:00,556,#N/A,#N/A,#N/A,#N/A,586,98,6,104,527796,82767,5208,87975
5.11.16 0:00,555,#N/A,#N/A,#N/A,#N/A,586,98,6,104,528382,82865,5213,88078
5.12.16 0:00,556,#N/A,#N/A,#N/A,#N/A,586,98,6,104,528968,82963,5219,88182
5.13.16 0:00,556,#N/A,#N/A,#N/A,#N/A,586,98,6,104,529554,83061,5225,88286
5.14.16 0:00,555,#N/A,#N/A,#N/A,#N/A,586,98,6,104,530140,83159,5230,88389
5.15.16 0:00,555,#N/A,#N/A,#N/A,#N/A,586,98,6,104,530726,83257,5236,88493
5.16.16 0:00,554,#N/A,#N/A,#N/A,#N/A,586,98,6,104,531312,83355,5242,88596
5.17.16 0:00,554,#N/A,#N/A,#N/A,#N/A,586,98,6,104,531899,83453,5247,88700
5.18.16 0:00,553,#N/A,#N/A,#N/A,#N/A,586,98,6,104,532485,83550,5253,88803
5.19.16 0:00,553,#N/A,#N/A,#N/A,#N/A,586,98,6,104,533071,83648,5258,88907
5.20.16 0:00,552,#N/A,#N/A,#N/A,#N/A,586,98,6,104,533657,83746,5264,89010
5.21.16 0:00,553,#N/A,#N/A,#N/A,#N/A,586,98,6,104,534243,83844,5270,89114
5.22.16 0:00,554,#N/A,#N/A,#N/A,#N/A,586,98,6,104,534829,83942,5275,89218
5.23.16 0:00,552,#N/A,#N/A,#N/A,#N/A,586,98,6,104,535415,84040,5281,89321
5.24.16 0:00,551,#N/A,#N/A,#N/A,#N/A,586,98,6,104,536001,84138,5287,89425
5.25.16 0:00,550,#N/A,#N/A,#N/A,#N/A,586,98,6,104,536587,84236,5292,89528
5.26.16 0:00,549,#N/A,#N/A,#N/A,#N/A,591,99,6,104,537179,84335,5298,89633
5.27.16 0:00,547,#N/A,#N/A,#N/A,#N/A,591,99,6,104,537770,84434,5303,89737
5.28.16 0:00,547,#N/A,#N/A,#N/A,#N/A,591,99,6,104,538361,84532,5309,89842
5.29.16 0:00,546,#N/A,#N/A,#N/A,#N/A,591,99,6,104,538952,84631,5315,89946
5.30.16 0:00,546,#N/A,#N/A,#N/A,#N/A,591,99,6,104,539543,84730,5320,90050
5.31.16 0:00,546,#N/A,#N/A,#N/A,#N/A,591,99,6,104,540134,84829,5326,90155
6.1.16 0:00,546,#N/A,#N/A,#N/A,#N/A,585,98,6,103,540719,84926,5332,90258
6.2.16 0:00,545,#N/A,#N/A,#N/A,#N/A,590,99,6,104,541309,85025,5338,90362
6.3.16 0:00,544,#N/A,#N/A,#N/A,#N/A,590,99,6,104,541899,85123,5343,90467
6.4.16 0:00,544,#N/A,#N/A,#N/A,#N/A,590,99,6,104,542489,85222,5349,90571
6.5.16 0:00,543,#N/A,#N/A,#N/A,#N/A,590,99,6,104,543079,85321,5355,90675
6.6.16 0:00,543,#N/A,#N/A,#N/A,#N/A,590,99,6,104,543669,85419,5360,90779
6.7.16 0:00,542,#N/A,#N/A,#N/A,#N/A,590,99,6,104,544259,85518,5366,90884
6.8.16 0:00,545,#N/A,#N/A,#N/A,#N/A,590,99,6,104,544849,85616,5372,90988
6.9.16 0:00,544,#N/A,#N/A,#N/A,#N/A,590,99,6,104,545439,85715,5378,91092
6.10.16 0:00,543,#N/A,#N/A,#N/A,#N/A,590,99,6,104,546029,85813,5383,91196
6.11.16 0:00,541,#N/A,#N/A,#N/A,#N/A,590,99,6,104,546619,85912,5389,91301
6.12.16 0:00,542,#N/A,#N/A,#N/A,#N/A,590,99,6,104,547209,86010,5395,91405
6.13.16 0:00,544,#N/A,#N/A,#N/A,#N/A,590,99,6,104,547799,86109,5400,91509
6.14.16 0:00,543,#N/A,#N/A,#N/A,#N/A,590,99,6,104,548389,86207,5406,91613
6.15.16 0:00,546,#N/A,#N/A,#N/A,#N/A,590,99,6,104,548979,86306,5412,91718
6.16.16 0:00,546,#N/A,#N/A,#N/A,#N/A,590,99,6,104,549569,86404,5418,91822
6.17.16 0:00,547,#N/A,#N/A,#N/A,#N/A,590,99,6,104,550159,86503,5423,91926
6.18.16 0:00,546,#N/A,#N/A,#N/A,#N/A,590,99,6,104,550749,86601,5429,92030
6.19.16 0:00,546,#N/A,#N/A,#N/A,#N/A,590,99,6,104,551339,86700,5435,92135
6.20.16 0:00,545,#N/A,#N/A,#N/A,#N/A,590,99,6,104,551929,86798,5440,92239
6.21.16 0:00,546,#N/A,#N/A,#N/A,#N/A,590,99,6,104,552519,86897,5446,92343
6.22.16 0:00,545,#N/A,#N/A,#N/A,#N/A,590,99,6,104,553109,86996,5452,92447
6.23.16 0:00,544,#N/A,#N/A,#N/A,#N/A,590,99,6,104,553699,87094,5458,92552
6.24.16 0:00,543,#N/A,#N/A,#N/A,#N/A,590,99,6,104,554289,87193,5463,92656
6.25.16 0:00,543,#N/A,#N/A,#N/A,#N/A,590,99,6,104,554879,87291,5469,92760
6.26.16 0:00,542,#N/A,#N/A,#N/A,#N/A,590,99,6,104,555469,87390,5475,92864
6.27.16 0:00,542,#N/A,#N/A,#N/A,#N/A,590,99,6,104,556059,87488,5480,92969
6.28.16 0:00,541,#N/A,#N/A,#N/A,#N/A,590,99,6,104,556649,87587,5486,93073
6.29.16 0:00,540,#N/A,#N/A,#N/A,#N/A,565,82,5,87,557214,87669,5491,93159
6.30.16 0:00,540,#N/A,#N/A,#N/A,#N/A,565,82,5,87,557779,87751,5496,93246
7.1.16 0:00,539,#N/A,#N/A,#N/A,#N/A,565,82,5,87,558344,87833,5500,93333
7.2.16 0:00,538,#N/A,#N/A,#N/A,#N/A,565,82,5,87,558909,87914,5505,93420
7.3.16 0:00,538,#N/A,#N/A,#N/A,#N/A,565,82,5,87,559474,87996,5510,93506
7.4.16 0:00,538,#N/A,#N/A,#N/A,#N/A,565,82,5,87,560039,88078,5515,93593
7.5.16 0:00,536,#N/A,#N/A,#N/A,#N/A,565,82,5,87,560604,88160,5519,93680
7.6.16 0:00,537,#N/A,#N/A,#N/A,#N/A,565,82,5,87,561169,88242,5524,93766
7.7.16 0:00,537,#N/A,#N/A,#N/A,#N/A,565,82,5,87,561734,88324,5529,93853
7.8.16 0:00,536,#N/A,#N/A,#N/A,#N/A,565,82,5,87,562299,88406,5534,93940
7.9.16 0:00,536,#N/A,#N/A,#N/A,#N/A,565,82,5,87,562864,88488,5538,94026
7.10.16 0:00,534,#N/A,#N/A,#N/A,#N/A,565,82,5,87,563429,88570,5543,94113
7.11.16 0:00,535,#N/A,#N/A,#N/A,#N/A,565,82,5,87,563994,88652,5548,94200
7.12.16 0:00,533,#N/A,#N/A,#N/A,#N/A,565,82,5,87,564559,88734,5553,94286
7.13.16 0:00,533,#N/A,#N/A,#N/A,#N/A,565,82,5,87,565124,88816,5557,94373
7.14.16 0:00,533,#N/A,#N/A,#N/A,#N/A,565,82,5,87,565689,88898,5562,94460
7.15.16 0:00,533,#N/A,#N/A,#N/A,#N/A,565,82,5,87,566254,88979,5567,94546
7.16.16 0:00,532,#N/A,#N/A,#N/A,#N/A,565,82,5,87,566819,89061,5572,94633
7.17.16 0:00,531,#N/A,#N/A,#N/A,#N/A,565,82,5,87,567384,89143,5576,94720
7.18.16 0:00,530,#N/A,#N/A,#N/A,#N/A,565,82,5,87,567949,89225,5581,94806
7.19.16 0:00,532,#N/A,#N/A,#N/A,#N/A,565,82,5,87,568514,89307,5586,94893
7.20.16 0:00,533,#N/A,#N/A,#N/A,#N/A,565,82,5,87,569079,89389,5591,94980
7.21.16 0:00,534,#N/A,#N/A,#N/A,#N/A,565,82,5,87,569644,89471,5595,95066
7.22.16 0:00,532,#N/A,#N/A,#N/A,#N/A,565,82,5,87,570209,89553,5600,95153
7.23.16 0:00,532,#N/A,#N/A,#N/A,#N/A,565,82,5,87,570774,89635,5605,95240
7.24.16 0:00,530,#N/A,#N/A,#N/A,#N/A,565,82,5,87,571339,89717,5610,95326
7.25.16 0:00,531,#N/A,#N/A,#N/A,#N/A,565,82,5,87,571904,89799,5614,95413
7.26.16 0:00,530,#N/A,#N/A,#N/A,#N/A,565,82,5,87,572469,89881,5619,95500
7.27.16 0:00,530,#N/A,#N/A,#N/A,#N/A,565,82,5,87,573034,89963,5624,95586
7.28.16 0:00,529,#N/A,#N/A,#N/A,#N/A,556,91,5,97,573590,90054,5629,95683
7.29.16 0:00,528,#N/A,#N/A,#N/A,#N/A,556,91,5,97,574146,90145,5634,95780
7.30.16 0:00,527,#N/A,#N/A,#N/A,#N/A,556,91,5,97,574702,90237,5640,95877
7.31.16 0:00,527,#N/A,#N/A,#N/A,#N/A,556,91,5,97,575258,90328,5645,95973
8.1.16 0:00,528,#N/A,#N/A,#N/A,#N/A,556,91,5,97,575814,90420,5650,96070
8.2.16 0:00,527,#N/A,#N/A,#N/A,#N/A,556,91,5,97,576370,90511,5656,96167
8.3.16 0:00,526,#N/A,#N/A,#N/A,#N/A,556,91,5,97,576926,90602,5661,96263
8.4.16 0:00,524,#N/A,#N/A,#N/A,#N/A,556,91,5,97,577482,90694,5666,96360
8.5.16 0:00,524,#N/A,#N/A,#N/A,#N/A,556,91,5,97,578038,90785,5672,96457
8.6.16 0:00,524,#N/A,#N/A,#N/A,#N/A,556,91,5,97,578594,90877,5677,96554
8.7.16 0:00,525,#N/A,#N/A,#N/A,#N/A,556,91,5,97,579150,90968,5682,96650
8.8.16 0:00,523,#N/A,#N/A,#N/A,#N/A,550,90,5,96,579700,91058,5687,96746
8.9.16 0:00,521,#N/A,#N/A,#N/A,#N/A,550,90,5,96,580250,91149,5693,96842
8.10.16 0:00,523,#N/A,#N/A,#N/A,#N/A,550,90,5,96,580800,91239,5698,96937
8.11.16 0:00,521,#N/A,#N/A,#N/A,#N/A,550,90,4,95,581350,91330,5702,97032
8.12.16 0:00,519,#N/A,#N/A,#N/A,#N/A,550,90,4,95,581900,91420,5706,97126
8.13.16 0:00,521,#N/A,#N/A,#N/A,#N/A,550,90,4,95,582450,91511,5710,97221
8.14.16 0:00,520,#N/A,#N/A,#N/A,#N/A,550,90,4,95,583000,91601,5714,97315
8.15.16 0:00,520,#N/A,#N/A,#N/A,#N/A,550,90,4,95,583550,91691,5719,97410
8.16.16 0:00,521,#N/A,#N/A,#N/A,#N/A,550,90,4,95,584100,91782,5723,97504
8.17.16 0:00,520,#N/A,#N/A,#N/A,#N/A,550,90,4,95,584650,91872,5727,97599
8.18.16 0:00,520,#N/A,#N/A,#N/A,#N/A,550,90,4,95,585200,91963,5731,97694
8.19.16 0:00,519,#N/A,#N/A,#N/A,#N/A,550,90,4,95,585750,92053,5735,97788
8.20.16 0:00,519,#N/A,#N/A,#N/A,#N/A,550,90,4,95,586300,92143,5739,97883
8.21.16 0:00,517,#N/A,#N/A,#N/A,#N/A,550,90,4,95,586850,92234,5743,97977
8.22.16 0:00,519,#N/A,#N/A,#N/A,#N/A,550,90,4,95,587400,92324,5747,98072
8.23.16 0:00,520,#N/A,#N/A,#N/A,#N/A,550,90,4,95,587950,92415,5752,98166
8.24.16 0:00,519,#N/A,#N/A,#N/A,#N/A,550,90,4,95,588500,92505,5756,98261
8.25.16 0:00,517,#N/A,#N/A,#N/A,#N/A,550,90,4,95,589050,92596,5760,98355
8.26.16 0:00,519,#N/A,#N/A,#N/A,#N/A,550,90,4,95,589600,92686,5764,98450
8.27.16 0:00,516,#N/A,#N/A,#N/A,#N/A,547,101,5,106,590147,92787,5769,98556
8.28.16 0:00,514,#N/A,#N/A,#N/A,#N/A,547,101,5,106,590694,92888,5773,98662
8.29.16 0:00,512,#N/A,#N/A,#N/A,#N/A,547,101,5,106,591241,92990,5778,98767
8.30.16 0:00,512,#N/A,#N/A,#N/A,#N/A,547,101,5,106,591788,93091,5782,98873
8.31.16 0:00,515,#N/A,#N/A,#N/A,#N/A,547,101,5,106,592335,93192,5787,98979
9.1.16 0:00,513,#N/A,#N/A,#N/A,#N/A,522,84,5,88,592857,93276,5792,99067
9.2.16 0:00,509,#N/A,#N/A,#N/A,#N/A,522,84,5,88,593380,93359,5796,99156
9.3.16 0:00,526,#N/A,#N/A,#N/A,#N/A,522,84,5,88,593902,93443,5801,99244
9.4.16 0:00,528,#N/A,#N/A,#N/A,#N/A,522,84,5,88,594424,93527,5805,99332
9.5.16 0:00,525,#N/A,#N/A,#N/A,#N/A,522,84,5,88,594946,93611,5810,99421
9.6.16 0:00,524,#N/A,#N/A,#N/A,#N/A,522,84,5,88,595468,93694,5815,99509
9.7.16 0:00,521,#N/A,#N/A,#N/A,#N/A,522,84,5,88,595990,93778,5819,99597
9.8.16 0:00,520,#N/A,#N/A,#N/A,#N/A,522,84,5,88,596512,93862,5824,99686
9.9.16 0:00,520,#N/A,#N/A,#N/A,#N/A,522,84,5,88,597034,93945,5829,99774
9.10.16 0:00,518,#N/A,#N/A,#N/A,#N/A,522,84,5,88,597556,94029,5833,99862
9.11.16 0:00,517,#N/A,#N/A,#N/A,#N/A,522,84,5,88,598078,94113,5838,99950
9.12.16 0:00,514,#N/A,#N/A,#N/A,#N/A,522,84,5,88,598600,94196,5842,100039
9.13.16 0:00,513,#N/A,#N/A,#N/A,#N/A,522,84,5,88,599123,94280,5847,100127
9.14.16 0:00,515,#N/A,#N/A,#N/A,#N/A,522,84,5,88,599645,94364,5852,100215
9.15.16 0:00,513,#N/A,#N/A,#N/A,#N/A,522,84,5,88,600167,94448,5856,100304
9.16.16 0:00,515,#N/A,#N/A,#N/A,#N/A,522,84,5,88,600689,94531,5861,100392
9.17.16 0:00,515,#N/A,#N/A,#N/A,#N/A,522,84,5,88,601211,94615,5865,100480
9.18.16 0:00,512,#N/A,#N/A,#N/A,#N/A,522,84,5,88,601733,94699,5870,100569
9.19.16 0:00,512,#N/A,#N/A,#N/A,#N/A,522,84,5,88,602255,94782,5875,100657
9.20.16 0:00,511,#N/A,#N/A,#N/A,#N/A,522,84,5,88,602777,94866,5879,100745
9.21.16 0:00,509,#N/A,#N/A,#N/A,#N/A,522,84,5,88,603299,94950,5884,100834
9.22.16 0:00,509,#N/A,#N/A,#N/A,#N/A,522,84,5,88,603821,95033,5889,100922
9.23.16 0:00,508,#N/A,#N/A,#N/A,#N/A,522,84,5,88,604344,95117,5893,101010
9.24.16 0:00,506,#N/A,#N/A,#N/A,#N/A,522,84,5,88,604866,95201,5898,101099
9.25.16 0:00,507,#N/A,#N/A,#N/A,#N/A,522,84,5,88,605388,95285,5902,101187
9.26.16 0:00,508,#N/A,#N/A,#N/A,#N/A,522,84,5,88,605910,95368,5907,101275
9.27.16 0:00,511,#N/A,#N/A,#N/A,#N/A,522,84,5,88,606432,95452,5912,101364
9.28.16 0:00,510,#N/A,#N/A,#N/A,#N/A,522,84,5,88,606954,95536,5916,101452
9.29.16 0:00,509,#N/A,#N/A,#N/A,#N/A,522,84,5,88,607476,95619,5921,101540
9.30.16 0:00,510,#N/A,#N/A,#N/A,#N/A,522,84,5,88,607998,95703,5925,101629
10.1.16 0:00,521,#N/A,#N/A,#N/A,#N/A,504,81,5,86,608503,95785,5930,101715
10.2.16 0:00,523,#N/A,#N/A,#N/A,#N/A,504,81,5,86,609007,95866,5935,101801
10.3.16 0:00,523,#N/A,#N/A,#N/A,#N/A,504,81,5,86,609511,95947,5939,101886
10.4.16 0:00,521,#N/A,#N/A,#N/A,#N/A,504,81,5,86,610016,96029,5944,101972
10.5.16 0:00,520,#N/A,#N/A,#N/A,#N/A,504,81,5,86,610520,96110,5948,102058
10.6.16 0:00,519,#N/A,#N/A,#N/A,#N/A,504,81,5,86,611024,96191,5953,102144
10.7.16 0:00,520,#N/A,#N/A,#N/A,#N/A,504,81,5,86,611529,96273,5958,102230
10.8.16 0:00,519,#N/A,#N/A,#N/A,#N/A,504,81,5,86,612033,96354,5962,102316
10.9.16 0:00,518,#N/A,#N/A,#N/A,#N/A,504,81,5,86,612537,96435,5967,102402
10.10.16 0:00,517,#N/A,#N/A,#N/A,#N/A,504,81,5,86,613042,96517,5972,102488
10.11.16 0:00,516,#N/A,#N/A,#N/A,#N/A,504,81,5,86,613546,96598,5976,102574
10.12.16 0:00,515,#N/A,#N/A,#N/A,#N/A,504,81,5,86,614050,96679,5981,102660
10.13.16 0:00,515,#N/A,#N/A,#N/A,#N/A,504,81,5,86,614555,96761,5985,102746
10.14.16 0:00,515,#N/A,#N/A,#N/A,#N/A,504,81,5,86,615059,96842,5990,102832
10.15.16 0:00,514,#N/A,#N/A,#N/A,#N/A,504,81,5,86,615563,96924,5995,102918
10.16.16 0:00,515,#N/A,#N/A,#N/A,#N/A,504,81,5,86,616068,97005,5999,103004
10.17.16 0:00,514,#N/A,#N/A,#N/A,#N/A,504,81,5,86,616572,97086,6004,103090
10.18.16 0:00,512,#N/A,#N/A,#N/A,#N/A,504,81,5,86,617077,97168,6008,103176
10.19.16 0:00,512,#N/A,#N/A,#N/A,#N/A,504,81,5,86,617581,97249,6013,103262
10.20.16 0:00,511,#N/A,#N/A,#N/A,#N/A,504,81,5,86,618085,97330,6018,103348
10.21.16 0:00,512,#N/A,#N/A,#N/A,#N/A,504,81,5,86,618590,97412,6022,103434
10.22.16 0:00,513,#N/A,#N/A,#N/A,#N/A,504,81,5,86,619094,97493,6027,103520
10.23.16 0:00,514,#N/A,#N/A,#N/A,#N/A,504,81,5,86,619598,97574,6032,103606
10.24.16 0:00,514,#N/A,#N/A,#N/A,#N/A,504,81,5,86,620103,97656,6036,103692
10.25.16 0:00,514,#N/A,#N/A,#N/A,#N/A,504,81,5,86,620607,97737,6041,103778
10.26.16 0:00,515,#N/A,#N/A,#N/A,#N/A,504,81,5,86,621111,97818,6045,103864
10.27.16 0:00,516,#N/A,#N/A,#N/A,#N/A,504,81,5,86,621616,97900,6050,103950
10.28.16 0:00,515,#N/A,#N/A,#N/A,#N/A,504,81,5,86,622120,97981,6055,104036
10.29.16 0:00,513,#N/A,#N/A,#N/A,#N/A,504,81,5,86,622624,98063,6059,104122
10.30.16 0:00,512,#N/A,#N/A,#N/A,#N/A,504,81,5,86,623129,98144,6064,104208
10.31.16 0:00,511,#N/A,#N/A,#N/A,#N/A,504,81,5,86,623633,98225,6068,104294
11.1.16 0:00,511,#N/A,#N/A,#N/A,#N/A,525,84,5,89,624159,98309,6073,104382
11.2.16 0:00,510,#N/A,#N/A,#N/A,#N/A,525,84,5,89,624684,98393,6078,104471
11.3.16 0:00,510,#N/A,#N/A,#N/A,#N/A,525,84,5,89,625209,98477,6082,104559
11.4.16 0:00,510,#N/A,#N/A,#N/A,#N/A,525,84,5,89,625735,98561,6087,104648
11.5.16 0:00,510,#N/A,#N/A,#N/A,#N/A,525,84,5,89,626260,98645,6092,104736
11.6.16 0:00,511,#N/A,#N/A,#N/A,#N/A,525,84,5,89,626786,98729,6096,104825
11.7.16 0:00,509,#N/A,#N/A,#N/A,#N/A,525,84,5,89,627311,98813,6101,104914
11.8.16 0:00,508,#N/A,#N/A,#N/A,#N/A,525,84,5,89,627836,98897,6105,105002
11.9.16 0:00,509,#N/A,#N/A,#N/A,#N/A,525,84,5,89,628362,98981,6110,105091
11.10.16 0:00,507,#N/A,#N/A,#N/A,#N/A,519,83,5,87,628881,99063,6115,105178
11.11.16 0:00,#N/A,#N/A,#N/A,#N/A,#N/A,514,82,5,87,629394,99146,6119,105265
11.12.16 0:00,520,#N/A,#N/A,#N/A,#N/A,525,84,5,89,629920,99229,6124,105353
11.13.16 0:00,519,#N/A,#N/A,#N/A,#N/A,525,84,5,89,630445,99313,6128,105442
11.14.16 0:00,517,#N/A,#N/A,#N/A,#N/A,525,84,5,89,630971,99397,6133,105530
11.15.16 0:00,516,#N/A,#N/A,#N/A,#N/A,525,84,5,89,631496,99481,6138,105619
11.16.16 0:00,515,#N/A,#N/A,#N/A,#N/A,525,84,5,89,632022,99565,6142,105707
11.17.16 0:00,514,#N/A,#N/A,#N/A,#N/A,525,84,5,89,632547,99649,6147,105796
11.18.16 0:00,512,#N/A,#N/A,#N/A,#N/A,525,84,5,89,633072,99733,6151,105884
11.19.16 0:00,511,#N/A,#N/A,#N/A,#N/A,525,84,5,89,633598,99817,6156,105973
11.20.16 0:00,510,#N/A,#N/A,#N/A,#N/A,525,84,5,89,634123,99901,6161,106062
11.21.16 0:00,509,#N/A,#N/A,#N/A,#N/A,525,84,5,89,634649,99985,6165,106150
11.22.16 0:00,508,#N/A,#N/A,#N/A,#N/A,525,84,5,89,635174,100069,6170,106239
11.23.16 0:00,506,#N/A,#N/A,#N/A,#N/A,519,83,5,87,635693,100152,6174,106326
11.24.16 0:00,508,#N/A,#N/A,#N/A,#N/A,519,83,5,87,636211,100234,6179,106413
11.25.16 0:00,505,#N/A,#N/A,#N/A,#N/A,519,83,5,87,636730,100317,6183,106501
11.26.16 0:00,505,#N/A,#N/A,#N/A,#N/A,519,83,5,87,637249,100400,6188,106588
11.27.16 0:00,506,#N/A,#N/A,#N/A,#N/A,519,83,5,87,637768,100483,6193,106676
11.28.16 0:00,505,#N/A,#N/A,#N/A,#N/A,519,83,5,87,638286,100566,6197,106763
11.29.16 0:00,503,#N/A,#N/A,#N/A,#N/A,519,83,5,87,638805,100649,6202,106850
11.30.16 0:00,502,#N/A,#N/A,#N/A,#N/A,519,83,5,87,639324,100732,6206,106938
12.1.16 0:00,501,#N/A,#N/A,#N/A,#N/A,504,80,4,84,639827,100812,6211,107022
12.2.16 0:00,500,#N/A,#N/A,#N/A,#N/A,504,80,4,84,640331,100891,6215,107106
12.3.16 0:00,499,#N/A,#N/A,#N/A,#N/A,504,80,4,84,640834,100971,6219,107191
12.4.16 0:00,498,#N/A,#N/A,#N/A,#N/A,504,80,4,84,641338,101051,6224,107275
12.5.16 0:00,502,#N/A,#N/A,#N/A,#N/A,504,80,4,84,641842,101131,6228,107359
12.6.16 0:00,502,#N/A,#N/A,#N/A,#N/A,504,80,4,84,642345,101211,6232,107443
12.7.16 0:00,499,#N/A,#N/A,#N/A,#N/A,504,80,4,84,642849,101291,6236,107527
12.8.16 0:00,496,#N/A,#N/A,#N/A,#N/A,504,80,4,84,643353,101371,6241,107612
12.9.16 0:00,494,#N/A,#N/A,#N/A,#N/A,504,80,4,84,643856,101451,6245,107696
12.10.16 0:00,494,#N/A,#N/A,#N/A,#N/A,504,80,4,84,644360,101531,6249,107780
12.11.16 0:00,496,#N/A,#N/A,#N/A,#N/A,504,80,4,84,644863,101611,6254,107864
12.12.16 0:00,498,#N/A,#N/A,#N/A,#N/A,504,80,4,84,645367,101691,6258,107949
12.13.16 0:00,501,#N/A,#N/A,#N/A,#N/A,504,80,4,84,645871,101770,6262,108033
12.14.16 0:00,499,#N/A,#N/A,#N/A,#N/A,504,80,4,84,646374,101850,6267,108117
12.15.16 0:00,497,#N/A,#N/A,#N/A,#N/A,504,80,4,84,646878,101930,6271,108201
12.16.16 0:00,496,#N/A,#N/A,#N/A,#N/A,504,80,4,84,647381,102010,6275,108285
12.17.16 0:00,498,#N/A,#N/A,#N/A,#N/A,504,80,4,84,647885,102090,6280,108370
