U1_18RowNumber,Date,Dchoke (mm),WHP (atm),DHGP (atm),DHGP (psi),A-annulus Pres (atm),7x10 Annulus Pressure (atm),10x13 Annulus Pressure (atm),13x18 Annulus Pressure (atm),18x24 Annulus Pressure (atm),24x28 Annulus Pressure (atm),28x32 Annulus Pressure (atm),SSSV Pressure (atm), I-II Choke Pressure  (atm), II-III Choke Pressure  (atm),III Choke Pressure (atm),DHGT (Celcius),III pille Temperature (Celcius)
5002,10.11.22 16:00,#N/A,492,638,9378,29,0,71,22,2,0,0,864,121,113,51.3,102,18
5003,10.11.22 18:00,#N/A,492,638,9378,29,0,71,22,2,0,0,864,121,113,51.3,102,18
5004,10.11.22 20:00,#N/A,492,638,9378,29,0,71,22,2,0,0,864,121,113,51.4,102,18
5005,10.11.22 22:00,#N/A,492,638,9378,29,0,71,22,2,0,0,864,121,113,51.3,102,18
5006,10.12.22 00:00,#N/A,492,638,9379,29,0,71,22,2,0,0,864,121,113,51.2,102,18
5007,10.12.22 02:00,#N/A,492,638,9379,29,0,71,22,2,0,0,864,121,113,51.2,102,18
5008,10.12.22 04:00,#N/A,492,638,9379,29,0,71,22,2,0,0,864,121,113,51.5,102,18
5009,10.12.22 06:00,#N/A,492,638,9379,29,0,71,22,2,0,0,864,121,113,48.9,102,17
5010,10.12.22 08:00,#N/A,492,638,9380,29,0,71,22,2,0,0,857,121,113,46.7,102,17
5011,10.12.22 10:00,#N/A,492,638,9380,29,0,72,22,2,0,0,857,121,113,48,102,17
5012,10.12.22 12:00,#N/A,492,638,9380,29,0,72,22,2,0,0,857,121,113,51.6,102,18
5013,10.12.22 14:00,#N/A,492,638,9380,29,0,72,22,2,0,0,857,121,113,49.9,102,18
5014,10.12.22 16:00,#N/A,492,638,9380,29,0,72,22,2,0,0,857,121,113,48.8,102,17
5015,10.12.22 18:00,#N/A,492,638,9380,29,0,72,22,2,0,0,857,121,113,49.6,102,18
5016,10.12.22 20:00,#N/A,492,638,9380,29,0,72,22,2,0,0,857,121,113,49.6,102,18
5017,10.12.22 22:00,#N/A,492,638,9381,29,0,72,22,2,0,0,857,121,113,49.5,102,18
5018,10.13.22 0:00,#N/A,492,638,9381,29,0,72,22,2,0,0,857,121,113,47.5,102,17
5019,10.13.22 2:00,#N/A,492,638,9381,29,0,72,22,2,0,0,857,121,113,49.2,102,18
5020,10.13.22 4:00,#N/A,492,638,9381,29,0,72,22,2,0,0,857,121,113,49.2,102,18
5021,10.13.22 6:00,#N/A,492,638,9381,29,0,72,22,2,0,0,857,121,113,49.5,102,18
5022,10.13.22 8:00,#N/A,492,638,9382,29,0,72,22,2,0,0,857,121,113,49.4,102,18
5023,10.13.22 10:00,#N/A,492,638,9382,29,0,72,22,2,0,0,857,121,113,49.3,102,18
5024,10.13.22 12:00,#N/A,492,638,9382,29,0,72,22,2,0,0,857,121,113,49.6,102,18
5025,10.13.22 14:00,#N/A,492,638,9382,29,0,72,22,2,0,0,857,121,113,49.3,102,18
5026,10.13.22 16:00,#N/A,492,638,9382,29,0,71,22,2,0,0,857,121,113,49.7,102,18
5027,10.13.22 18:00,#N/A,492,638,9382,29,0,71,22,2,0,0,857,121,113,49.6,102,18
5028,10.13.22 20:00,#N/A,492,638,9383,29,0,71,22,2,0,0,857,121,113,49.5,102,18
5029,10.13.22 22:00,#N/A,492,638,9383,29,0,71,22,2,0,0,857,121,113,50,102,18
5030,10.14.22 0:00,#N/A,492,638,9383,29,0,71,22,2,0,0,857,121,113,49.5,102,18
5031,10.14.22 2:00,#N/A,492,638,9383,29,0,71,22,2,0,0,857,121,113,49.3,102,18
5032,10.14.22 4:00,#N/A,492,638,9383,29,0,71,22,2,0,0,857,121,113,49.6,102,18
5033,10.14.22 6:00,#N/A,492,639,9384,29,0,71,22,2,0,0,857,121,113,49.6,102,18
5034,10.14.22 8:00,#N/A,492,639,9384,29,0,71,22,2,0,0,857,121,113,49.4,102,18
5035,10.14.22 10:00,#N/A,492,639,9384,29,0,71,22,2,0,0,857,121,113,49.5,102,18
5036,10.14.22 12:00,#N/A,492,639,9384,29,0,71,22,2,0,0,857,121,113,49.4,102,18
5037,10.14.22 14:00,#N/A,492,639,9384,29,0,71,22,2,0,0,857,121,113,49.6,102,18
5038,10.14.22 16:00,#N/A,492,639,9384,29,0,71,22,2,0,0,857,121,113,49.3,102,18
5039,10.14.22 18:00,#N/A,492,639,9384,29,0,71,22,2,0,0,861,121,113,49.9,102,18
5040,10.14.22 20:00,#N/A,492,639,9385,29,0,71,22,2,0,0,861,121,113,49.3,102,18
5041,10.14.22 22:00,#N/A,486,633,9308,30,0,72,22,2,0,0,861,130,118,50.1,102,19
5042,10.15.22 0:00,#N/A,477,626,9193,37,0,76,22,2,0,0,864,138,115,50.1,102,20
5043,10.15.22 2:00,#N/A,468,618,9085,45,0,83,22,2,0,0,871,138,115,50.5,102,22
5044,10.15.22 4:00,#N/A,464,615,9034,53,0,89,29,2,0,0,898,151,112,51.2,102,24
5045,10.15.22 6:00,#N/A,464,615,9032,57,0,93,29,2,0,0,898,151,112,50.6,103,25
5046,10.15.22 8:00,#N/A,464,614,9030,60,0,97,37,2,0,0,905,150,112,50.7,103,25
5047,10.15.22 10:00,#N/A,464,614,9029,62,0,100,37,2,0,0,905,150,112,51,103,26
5048,10.15.22 12:00,#N/A,464,614,9028,62,0,101,39,2,0,0,912,150,112,50.7,103,25
5049,10.15.22 14:00,#N/A,464,614,9027,63,0,102,39,2,0,0,912,150,112,50.8,103,26
5050,10.15.22 16:00,#N/A,464,614,9027,64,0,103,39,2,0,0,912,150,112,50.6,103,26
5051,10.15.22 18:00,#N/A,464,614,9026,64,0,103,41,2,0,0,915,150,112,50.7,103,26
5052,10.15.22 20:00,#N/A,464,614,9026,64,0,103,41,2,0,0,915,150,112,50.7,103,26
5053,10.15.22 22:00,#N/A,464,614,9026,65,0,104,41,2,0,0,915,150,112,51.1,103,26
5054,10.16.22 0:00,#N/A,464,614,9026,65,0,104,41,2,0,0,915,150,112,50.8,103,26
5055,10.16.22 2:00,#N/A,464,614,9026,65,0,104,41,2,0,0,915,150,112,50.8,103,26
5056,10.16.22 4:00,#N/A,464,614,9025,65,0,105,41,2,0,0,915,150,112,50.8,103,26
5057,10.16.22 6:00,#N/A,464,614,9025,66,0,105,43,2,0,0,915,150,112,50.8,103,25
5058,10.16.22 8:00,#N/A,464,614,9025,66,0,106,45,2,0,0,915,150,112,50.9,103,25
5059,10.16.22 10:00,#N/A,464,614,9026,66,0,106,45,2,0,0,915,150,112,50.8,103,26
5060,10.16.22 12:00,#N/A,464,614,9026,66,0,106,45,2,0,0,915,150,112,51.1,103,25
5061,10.16.22 14:00,#N/A,464,614,9026,67,0,106,45,2,0,0,915,150,112,50.9,103,25
5062,10.16.22 16:00,#N/A,464,614,9026,67,0,106,46,2,0,0,918,150,112,50.7,103,25
5063,10.16.22 18:00,#N/A,464,614,9026,67,0,107,46,2,0,0,918,150,112,51,103,25
5064,10.16.22 20:00,#N/A,464,614,9026,67,0,107,46,2,0,0,918,150,112,50.9,103,25
5065,10.16.22 22:00,#N/A,464,614,9026,67,0,107,46,2,0,0,918,150,112,50.7,103,25
5066,10.17.22 0:00,#N/A,464,614,9026,67,0,107,46,2,0,0,918,150,112,51,103,25
5067,10.17.22 2:00,#N/A,464,614,9026,67,0,107,46,2,0,0,918,150,112,51.2,103,25
5068,10.17.22 4:00,#N/A,464,614,9026,67,0,107,46,2,0,0,918,150,112,50.8,103,25
5069,10.17.22 6:00,#N/A,464,614,9026,67,0,107,46,2,0,0,918,150,112,51,103,25
5070,10.17.22 8:00,#N/A,464,614,9026,67,0,108,47,2,0,0,915,150,112,50.9,103,25
,2022-10-17 10:00:00,Ch-34(64)/25/Ch-67(96),464,614.0136054421769,9026,67,,108,47,2,0,0,915,150,112,54.2,103,27
,2022-10-17 12:00:00,Ch-34(64)/25/Ch-67(96),464,614.0136054421769,9026,67,,108,47,2,0,0,915,150,112,54.5,103,27
,2022-10-17 14:00:00,Ch-34(64)/25/Ch-67(96),464,614.0136054421769,9026,68,,108,47,2,0,0,918,150,112,54.6,103,27
,2022-10-17 16:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,108,47,2,0,0,918,150,116,54.7,103,33
,2022-10-17 18:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,108,48,2,0,0,918,150,116,54.6,103,33
,2022-10-17 20:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,108,48,2,0,0,918,150,116,54.8,103,33
,2022-10-17 22:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,108,48,2,0,0,918,150,116,54.1,103,33
,2022-10-18 00:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,108,48,2,0,0,918,150,116,54.4,103,33
,2022-10-18 02:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,109,48,2,0,0,918,150,116,54.9,103,33
,2022-10-18 04:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,109,48,2,0,0,918,150,116,54.1,103,33
,2022-10-18 06:00:00,Ch-34(64)/25/Ch-78(96),464,613.9455782312925,9025,68,,109,48,2,0,0,918,150,116,54.1,103,33
,2022-10-18 08:00:00,Ch-34(64)/25/Ch-78(96),464,613.9455782312925,9025,68,,109,48,2,0,0,918,150,116,54.8,103,33
,2022-10-18 10:00:00,Ch-34(64)/25/Ch-78(96),464,613.9455782312925,9025,68,,109,48,2,0,0,918,150,116,54.1,103,33
,2022-10-18 12:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,109,49,2,0,0,918,150,116,54.9,103,33
,2022-10-18 14:00:00,Ch-34(64)/25/Ch-78(96),464,614.0136054421769,9026,68,,109,49,2,0,0,918,150,116,54.1,103,33
,2022-10-18 16:00:00,Ch-34(64)/25/Ch-78(96),464,613.9455782312925,9025,68,,109,49,2,0,0,918,150,116,54.1,103,33
,2022-10-18 18:00:00,Ch-34(64)/25/Ch-78(96),464,613.9455782312925,9025,68,,109,49,2,0,0,918,150,116,54.1,103,33
,2022-10-18 20:00:00,Ch-34(64)/25/Ch-78(96),464,613.9455782312925,9025,68,,110,49,2,0,0,918,150,116,54.6,103,33
,2022-10-18 22:00:00,Ch-34(64)/25/Ch-78(96),464,613.9455782312925,9025,68,,110,49,2,0,0,918,150,116,55.0,103,34
,2022-10-19 00:00:00,Ch-34(64)/25/Ch-78(96),466,615.3061224489796,9045,68,,110,49,2,0,0,918,150,116,53.8,103,33
,2022-10-19 02:00:00,Ch-25(64)/25/Ch-62(96),478,625.5102040816327,9195,65,,108,49,2,0,0,918,121,112,52.5,102,32
,2022-10-19 04:00:00,Ch-25(64)/25/Ch-62(96),486,631.8367346938776,9288,58,,104,48,2,0,0,912,121,112,51.0,102,30
,2022-10-19 06:00:00,Ch-25(64)/25/Ch-62(96),493,637.8911564625851,9377,50,,99,48,2,0,0,908,111,102,49.1,102,28
,2022-10-19 08:00:00,Ch-25(64)/25/Ch-62(96),493,638.2993197278912,9383,44,,94,41,2,0,0,891,111,100,51.0,102,26
,2022-10-19 10:00:00,Ch-25(64)/25/Ch-62(96),493,638.4353741496599,9385,39,,89,39,2,0,0,891,111,100,46.3,102,24
,2022-10-19 12:00:00,Ch-25(64)/25/Ch-62(96),493,638.4353741496599,9385,37,,86,38,2,0,0,891,111,100,52.1,102,26
,2022-10-19 14:00:00,Ch-25(64)/25/Ch-62(96),493,638.5034013605442,9386,34,,83,38,2,0,0,891,111,100,50.9,102,25
,2022-10-19 16:00:00,Ch-25(64)/25/Ch-62(96),493,638.5714285714286,9387,34,,82,38,2,0,0,891,111,100,51.3,102,25
,2022-10-19 18:00:00,Ch-25(64)/25/Ch-62(96),493,638.5714285714286,9387,33,,81,38,2,0,0,891,111,100,52.2,102,25
,2022-10-19 20:00:00,Ch-25(64)/25/Ch-62(96),493,638.639455782313,9388,33,,81,38,2,0,0,891,111,100,52.1,102,25
,2022-10-19 22:00:00,Ch-25(64)/25/Ch-62(96),493,638.7074829931973,9389,31,,79,38,2,0,0,891,111,100,52.1,102,25
,2022-10-20 00:00:00,Ch-25(64)/25/Ch-62(96),493,638.7755102040817,9390,30,,77,38,2,0,0,891,111,100,52.2,102,25
,2022-10-20 02:00:00,Ch-25(64)/25/Ch-62(96),493,638.7755102040817,9390,30,,77,38,2,0,0,891,111,100,51.4,102,24
,2022-10-20 04:00:00,Ch-25(64)/25/Ch-62(96),493,638.843537414966,9391,30,,76,38,2,0,0,891,111,100,51.1,102,24
,2022-10-20 06:00:00,Ch-25(64)/25/Ch-62(96),493,638.843537414966,9391,29,,76,30,2,0,0,871,111,100,51.2,102,24
,2022-10-20 08:00:00,Ch-25(64)/25/Ch-62(96),493,638.9115646258504,9392,29,,75,28,2,0,0,871,111,100,51.9,102,24
,2022-10-20 10:00:00,Ch-25(64)/25/Ch-62(96),493,638.9795918367347,9393,29,,75,27,2,0,0,867,111,100,51.2,102,24
,2022-10-20 12:00:00,Ch-25(64)/25/Ch-62(96),493,638.9795918367347,9393,29,,75,27,2,0,0,864,111,100,52.2,102,24
,2022-10-20 14:00:00,Ch-25(64)/25/Ch-62(96),493,639.047619047619,9394,28,,74,26,2,0,0,864,111,100,51.5,102,24
,2022-10-20 16:00:00,Ch-25(64)/25/Ch-62(96),493,639.047619047619,9394,28,,74,26,2,0,0,864,111,100,51.8,102,24
,2022-10-20 18:00:00,Ch-25(64)/25/Ch-62(96),484,631.4965986394558,9283,31,,75,26,2,0,0,871,129,105,52.4,102,25
,2022-10-20 20:00:00,Ch-25(64)/25/Ch-62(96),476,625.170068027211,9190,37,,79,26,2,0,0,871,132,108,52.5,102,27
,2022-10-20 22:00:00,Ch-25(64)/25/Ch-62(96),469,618.7074829931973,9095,45,,85,29,2,0,0,874,138,118,52.7,102,29
,2022-10-21 00:00:00,Ch-25(64)/25/Ch-62(96),463,614.2857142857143,9030,55,,93,32,2,0,0,895,155,120,53.1,102,30
,2022-10-21 02:00:00,Ch-34(64)/25/Ch-74(96),463,614.0816326530612,9027,59,,97,32,2,0,0,895,155,120,52.9,103,31
,2022-10-21 04:00:00,Ch-34(64)/25/Ch-74(96),463,613.9455782312925,9025,61,,101,38,2,0,0,905,156,120,53.3,103,32
,2022-10-21 06:00:00,Ch-34(64)/25/Ch-74(96),463,613.9455782312925,9025,63,,102,40,2,0,0,905,155,120,52.9,103,32
,2022-10-21 08:00:00,Ch-34(64)/25/Ch-74(96),463,613.8095238095239,9023,64,,104,41,2,0,0,915,155,120,53.6,103,32
,2022-10-21 10:00:00,Ch-34(64)/25/Ch-74(96),463,613.8095238095239,9023,65,,105,41,2,0,0,915,155,120,53.0,103,32
,2022-10-21 12:00:00,Ch-34(64)/25/Ch-74(96),463,613.7414965986395,9022,66,,106,41,2,0,0,915,155,120,52.9,103,32
,2022-10-21 14:00:00,Ch-34(64)/25/Ch-74(96),463,613.7414965986395,9022,66,,107,41,2,0,0,915,155,120,53.1,103,33
,2022-10-21 16:00:00,Ch-34(64)/25/Ch-74(96),463,613.7414965986395,9022,67,,107,45,2,0,0,915,155,120,53.3,103,33
,2022-10-21 18:00:00,Ch-34(64)/25/Ch-74(96),463,613.6734693877552,9021,67,,108,47,2,0,0,915,155,120,53.0,103,33
,2022-10-21 20:00:00,Ch-34(64)/25/Ch-74(96),463,613.6734693877552,9021,67,,108,47,2,0,0,915,155,120,53.0,103,33
,2022-10-21 22:00:00,Ch-34(64)/25/Ch-74(96),463,613.6054421768707,9020,67,,108,47,2,0,0,915,155,120,53.4,103,33
,2022-10-22 00:00:00,Ch-34(64)/25/Ch-74(96),463,613.6054421768707,9020,67,,108,47,2,0,0,915,155,120,52.9,103,33
,2022-10-22 02:00:00,Ch-34(64)/25/Ch-74(96),463,613.6054421768707,9020,67,,109,47,2,0,0,915,155,120,53.1,103,33
,2022-10-22 04:00:00,Ch-34(64)/25/Ch-74(96),463,613.5374149659864,9019,68,,109,47,2,0,0,901,155,120,53.0,103,33
,2022-10-22 06:00:00,Ch-34(64)/25/Ch-74(96),463,613.5374149659864,9019,68,,109,47,2,0,0,905,155,120,53.5,103,33
,2022-10-22 08:00:00,Ch-34(64)/25/Ch-74(96),463,613.469387755102,9018,68,,110,47,2,0,0,915,155,120,53.4,103,33
,2022-10-22 10:00:00,Ch-34(64)/25/Ch-74(96),463,613.469387755102,9018,68,,110,48,2,0,0,915,155,120,53.6,103,33
,2022-10-22 12:00:00,Ch-34(64)/25/Ch-74(96),463,613.4013605442177,9017,68,,110,48,2,0,0,915,155,120,52.9,103,33
,2022-10-22 14:00:00,Ch-34(64)/25/Ch-74(96),463,613.4013605442177,9017,68,,110,48,2,0,0,918,155,120,52.8,103,33
,2022-10-22 16:00:00,Ch-34(64)/25/Ch-74(96),463,613.3333333333334,9016,69,,110,49,2,0,0,915,155,120,53.7,103,33
,2022-10-22 18:00:00,Ch-34(64)/25/Ch-74(96),463,613.3333333333334,9016,69,,110,49,2,0,0,915,155,120,52.9,103,33
,2022-10-22 20:00:00,Ch-34(64)/25/Ch-74(96),463,613.3333333333334,9016,69,,110,49,2,0,0,915,155,120,53.7,103,33
,2022-10-22 22:00:00,Ch-34(64)/25/Ch-74(96),463,613.265306122449,9015,69,,111,49,2,0,0,915,155,120,52.8,103,33
,2022-10-23 00:00:00,Ch-34(64)/25/Ch-74(96),463,613.265306122449,9015,69,,111,49,2,0,0,918,155,120,53.0,103,33
,2022-10-23 02:00:00,Ch-34(64)/25/Ch-74(96),463,613.1972789115647,9014,69,,111,49,2,0,0,918,155,120,52.9,103,33
,2022-10-23 04:00:00,Ch-34(64)/25/Ch-74(96),463,613.1972789115647,9014,69,,111,49,2,0,0,918,155,120,53.8,103,34
,2022-10-23 06:00:00,Ch-34(64)/25/Ch-74(96),463,613.1292517006804,9013,69,,111,49,2,0,0,918,155,120,53.0,103,34
,2022-10-23 08:00:00,Ch-34(64)/25/Ch-74(96),463,613.1292517006804,9013,69,,111,49,2,0,0,918,155,120,53.0,103,33
,2022-10-23 10:00:00,Ch-34(64)/25/Ch-74(96),463,613.1292517006804,9013,69,,111,49,2,0,0,918,155,120,53.0,103,33
,2022-10-23 12:00:00,Ch-34(64)/25/Ch-74(96),463,613.0612244897959,9012,70,,111,49,2,0,0,918,155,120,53.2,103,34
,2022-10-23 14:00:00,Ch-34(64)/25/Ch-74(96),463,613.0612244897959,9012,70,,111,49,2,0,0,918,155,120,56.3,103,34
,2022-10-23 16:00:00,Ch-34(64)/25/Ch-74(96),463,613.0612244897959,9012,70,,112,49,2,0,0,918,155,120,55.2,103,34
,2022-10-23 18:00:00,Ch-34(64)/25/Ch-74(96),463,613.0612244897959,9012,70,,112,49,2,0,0,918,155,120,56.1,103,34
,2022-10-23 20:00:00,Ch-34(64)/25/Ch-74(96),463,612.9931972789116,9011,70,,112,49,2,0,0,918,155,120,56.0,103,35
,2022-10-23 22:00:00,Ch-34(64)/25/Ch-74(96),463,612.9931972789116,9011,70,,112,49,2,0,0,918,155,120,57.0,103,35
,2022-10-24 00:00:00,Ch-34(64)/25/Ch-74(96),463,612.9931972789116,9011,70,,112,49,2,0,0,918,155,120,56.9,103,35
,2022-10-24 02:00:00,Ch-34(64)/25/Ch-74(96),463,612.9931972789116,9011,70,,112,49,2,0,0,918,155,120,58.2,103,35
,2022-10-24 04:00:00,Ch-34(64)/25/Ch-74(96),462,612.9251700680272,9010,70,,112,49,2,0,0,918,155,120,57.3,103,35
,2022-10-24 06:00:00,Ch-34(64)/25/Ch-74(96),462,612.8571428571429,9009,70,,112,50,2,0,0,918,155,120,57.7,103,35
,2022-10-24 08:00:00,Ch-34(64)/25/Ch-74(96),462,612.7891156462586,9008,70,,112,50,2,0,0,918,155,120,58.3,103,35
,2022-10-24 10:00:00,Ch-34(64)/25/Ch-74(96),462,612.7891156462586,9008,70,,112,50,2,0,0,918,155,120,58.0,103,35
,2022-10-24 12:00:00,Ch-42(64)/25/Ch-82(96),462,612.7891156462586,9008,70,,112,50,2,0,0,918,155,120,58.3,103,35
,2022-10-24 14:00:00,Ch-42(64)/25/Ch-92(96),455,607.4829931972789,8930,72,,113,50,2,0,0,918,160,115,58.8,103,35
,2022-10-24 16:00:00,Ch-42(64)/25/Ch-92(96),455,607.3469387755102,8928,73,,114,50,2,0,0,918,160,115,58.4,103,36
,2022-10-24 18:00:00,Ch-42(64)/25/Ch-92(96),447,601.7006802721089,8845,76,,116,50,2,0,0,925,174,118,58.8,103,37
,2022-10-24 20:00:00,Ch-42(64)/25/Ch-92(96),447,601.6326530612246,8844,77,,117,51,2,0,0,925,174,120,57.5,103,37
,2022-10-24 22:00:00,Ch-42(64)/25/Ch-92(96),447,601.4965986394558,8842,78,,118,52,2,0,0,925,174,120,58.9,103,37
,2022-10-25 00:00:00,Ch-42(64)/25/Ch-92(96),447,601.4965986394558,8842,78,,119,52,2,0,0,925,174,120,57.7,103,37
,2022-10-25 02:00:00,Ch-42(64)/25/Ch-92(96),447,601.4285714285714,8841,78,,119,52,2,0,0,925,174,120,58.5,103,37
,2022-10-25 04:00:00,Ch-42(64)/25/Ch-92(96),447,601.4285714285714,8841,79,,120,52,2,0,0,925,174,120,58.1,103,37
,2022-10-25 06:00:00,Ch-42(64)/25/Ch-92(96),447,601.3605442176871,8840,79,,120,54,2,0,0,925,174,120,58.9,103,37
,2022-10-25 08:00:00,Ch-42(64)/25/Ch-92(96),447,601.2925170068028,8839,79,,120,55,2,0,0,932,174,120,58.9,103,37
,2022-10-25 10:00:00,Ch-42(64)/25/Ch-92(96),447,601.2244897959184,8838,79,,120,55,2,0,0,932,174,120,58.1,103,37
,2022-10-25 12:00:00,Ch-42(64)/25/Ch-92(96),447,601.1564625850341,8837,79,,121,55,2,0,0,929,174,120,57.7,103,37
,2022-10-25 14:00:00,Ch-42(64)/25/Ch-92(96),447,601.0884353741496,8836,79,,121,55,2,0,0,929,174,120,57.7,103,37
,2022-10-25 16:00:00,Ch-42(64)/25/Ch-92(96),447,601.0204081632653,8835,80,,121,55,2,0,0,929,174,120,58.9,103,37
,2022-10-25 18:00:00,Ch-42(64)/25/Ch-92(96),447,600.952380952381,8834,80,,121,55,2,0,0,929,174,120,57.7,103,37
,2022-10-25 20:00:00,Ch-42(64)/25/Ch-92(96),447,600.8843537414966,8833,80,,121,55,2,0,0,929,174,120,57.6,103,37
,2022-10-25 22:00:00,Ch-42(64)/25/Ch-92(96),447,600.8843537414966,8833,80,,121,56,2,0,0,929,174,120,57.6,103,37
,2022-10-26 00:00:00,Ch-42(64)/25/Ch-92(96),447,600.8163265306123,8832,80,,121,56,2,0,0,929,174,120,57.6,103,37
,2022-10-26 02:00:00,Ch-42(64)/25/Ch-92(96),447,600.748299319728,8831,80,,121,56,2,0,0,929,174,120,57.7,103,37
,2022-10-26 04:00:00,Ch-42(64)/25/Ch-92(96),447,600.748299319728,8831,80,,121,56,2,0,0,929,174,120,57.7,103,37
,2022-10-26 06:00:00,Ch-42(64)/25/Ch-92(96),447,600.6802721088436,8830,80,,121,56,2,0,0,929,174,120,57.7,103,37
,2022-10-26 08:00:00,Ch-42(64)/25/Ch-92(96),447,600.6802721088436,8830,80,,121,56,2,0,0,929,174,120,57.7,103,37
,2022-10-26 10:00:00,Ch-42(64)/25/Ch-92(96),447,600.6122448979592,8829,80,,121,57,2,0,0,929,174,120,57.8,103,37
,2022-10-26 12:00:00,Ch-42(64)/25/Ch-92(96),447,600.6122448979592,8829,80,,121,57,2,0,0,929,174,120,57.9,103,37
,2022-10-26 14:00:00,Ch-42(64)/25/Ch-92(96),447,600.5442176870748,8828,80,,121,57,2,0,0,929,174,120,58.0,103,37
,2022-10-26 16:00:00,Ch-42(64)/25/Ch-92(96),447,600.5442176870748,8828,80,,122,57,2,0,0,929,174,120,54.4,103,37
,2022-10-26 18:00:00,Ch-42(64)/25/Ch-92(96),447,600.4761904761905,8827,80,,122,57,2,0,0,929,174,120,52.1,103,37
,2022-10-26 20:00:00,Ch-42(64)/25/Ch-92(96),447,600.4081632653061,8826,80,,122,57,2,0,0,929,174,120,52.0,103,36
,2022-10-26 22:00:00,Ch-42(64)/25/Ch-92(96),447,600.4081632653061,8826,80,,122,57,2,0,0,929,174,120,52.0,103,36
,2022-10-27 00:00:00,Ch-42(64)/25/Ch-92(96),447,600.4081632653061,8826,80,,122,57,2,0,0,929,174,120,52.5,103,36
,2022-10-27 02:00:00,Ch-42(64)/25/Ch-92(96),447,600.3401360544218,8825,80,,122,57,2,0,0,929,174,120,52.0,103,36
,2022-10-27 04:00:00,Ch-42(64)/25/Ch-92(96),447,600.2721088435375,8824,80,,122,57,2,0,0,929,174,120,52.0,103,36
,2022-10-27 06:00:00,Ch-42(64)/25/Ch-92(96),447,600.2040816326531,8823,80,,122,57,2,0,0,929,174,120,52.1,103,36
,2022-10-27 08:00:00,Ch-42(64)/25/Ch-92(96),447,600.2040816326531,8823,80,,122,57,2,0,0,929,174,120,51.4,103,36
,2022-10-27 10:00:00,Ch-42(64)/25/Ch-92(96),447,600.1360544217688,8822,80,,122,57,2,0,0,929,174,120,55.6,103,37
,2022-10-27 12:00:00,Ch-42(64)/25/Ch-92(96),447,600.1360544217688,8822,80,,122,57,2,0,0,929,174,120,56.0,103,37
,2022-10-27 14:00:00,Ch-42(64)/25/Ch-92(96),447,600.0680272108843,8821,80,,122,57,2,0,0,929,174,120,55.8,103,37
,2022-10-27 16:00:00,Ch-42(64)/25/Ch-92(96),447,600.0,8820,80,,122,57,2,0,0,932,174,120,55.8,103,37
,2022-10-27 18:00:00,Ch-42(64)/25/Ch-92(96),446,599.9319727891157,8819,80,,122,57,2,0,0,925,174,120,55.1,103,37
,2022-10-27 20:00:00,Ch-42(64)/25/Ch-92(96),446,599.8639455782313,8818,80,,122,58,2,0,0,912,174,120,55.2,103,37
,2022-10-27 22:00:00,Ch-42(64)/25/Ch-92(96),446,599.7278911564626,8816,80,,122,58,2,0,0,912,174,120,55.5,103,37
,2022-10-28 00:00:00,Ch-42(64)/25/Ch-92(96),446,599.795918367347,8817,80,,122,58,2,0,0,912,174,120,55.9,103,37
,2022-10-28 02:00:00,Ch-42(64)/25/Ch-92(96),446,599.795918367347,8817,80,,123,58,2,0,0,905,174,120,54.8,103,37
,2022-10-28 04:00:00,Ch-42(64)/25/Ch-92(96),446,599.7278911564626,8816,80,,123,58,2,0,0,905,174,120,54.7,103,37
,2022-10-28 06:00:00,Ch-42(64)/25/Ch-92(96),446,599.6598639455783,8815,80,,123,58,2,0,0,905,174,120,54.9,103,37
,2022-10-28 08:00:00,Ch-42(64)/25/Ch-92(96),446,599.5918367346939,8814,80,,123,58,2,0,0,905,174,120,55.2,103,37
,2022-10-28 10:00:00,Ch-42(64)/25/Ch-92(96),446,599.5238095238095,8813,80,,123,58,2,0,0,898,174,120,55.2,103,37
,2022-10-28 12:00:00,Ch-42(64)/25/Ch-92(96),446,599.5238095238095,8813,80,,123,58,2,0,0,898,174,120,55.7,103,37
,2022-10-28 14:00:00,Ch-42(64)/25/Ch-92(96),446,599.4557823129252,8812,80,,123,58,2,0,0,898,174,120,55.5,103,37
,2022-10-28 16:00:00,Ch-42(64)/25/Ch-92(96),446,599.3877551020408,8811,80,,123,58,2,0,0,898,174,120,55.6,103,37
,2022-10-28 18:00:00,Ch-42(64)/25/Ch-92(96),446,599.3877551020408,8811,81,,123,58,2,0,0,898,174,120,55.8,103,37
,2022-10-28 20:00:00,Ch-42(64)/25/Ch-92(96),446,599.2517006802722,8809,81,,123,58,2,0,0,898,174,120,55.6,103,37
